MEASURE,SEX,AGE,TIME_PERIOD,OBS_VALUE,OBS_STATUS,CONF_STATUS,UNIT,UNIT_MULT
QLF15C01,F,Y60-64,2013Q4,463.2,A,F,NR,3
QLF15C01,T,Y65-69,2013Q4,189.2,A,F,NR,3
QLF15C01,M,Y65-69,2013Q4,114.4,A,F,NR,3
QLF15C01,F,Y65-69,2013Q4,74.8,A,F,NR,3
QLF15C01,T,Y65-74,2013Q4,237.5,A,F,NR,3
QLF15C01,M,Y65-74,2013Q4,145.9,A,F,NR,3
QLF15C01,F,Y65-74,2013Q4,91.7,A,F,NR,3
QLF15C01,T,Y_GE65,2013Q4,254.9,A,F,NR,3
QLF15C01,M,Y_GE65,2013Q4,153.5,A,F,NR,3
QLF15C01,F,Y_GE65,2013Q4,101.3,A,F,NR,3
QLF15C01,T,Y70-74,2013Q4,48.3,A,F,NR,3
QLF15C01,M,Y70-74,2013Q4,31.5,U,F,NR,3
QLF15C01,T,Y15-19,2014Q1,343.0,A,F,NR,3
QLF15C01,M,Y15-19,2014Q1,218.4,A,F,NR,3
QLF15C01,F,Y15-19,2014Q1,124.6,A,F,NR,3
QLF15C01,T,Y15-24,2014Q1,2051.5,A,F,NR,3
QLF15C01,M,Y15-24,2014Q1,1129.8,A,F,NR,3
QLF15C01,F,Y15-24,2014Q1,921.7,A,F,NR,3
QLF15C01,T,Y15-39,2014Q1,11301.4,A,F,NR,3
QLF15C01,M,Y15-39,2014Q1,5930.6,A,F,NR,3
QLF15C01,F,Y15-39,2014Q1,5370.8,A,F,NR,3
QLF15C01,T,Y15-59,2014Q1,24999.9,A,F,NR,3
QLF15C01,M,Y15-59,2014Q1,12933.1,A,F,NR,3
QLF15C01,F,Y15-59,2014Q1,12066.8,A,F,NR,3
QLF15C01,T,Y15-64,2014Q1,25995.5,A,F,NR,3
QLF15C01,M,Y15-64,2014Q1,13420.8,A,F,NR,3
QLF15C01,F,Y15-64,2014Q1,12574.7,A,F,NR,3
QLF15C01,T,Y15-74,2014Q1,26227.6,A,F,NR,3
QLF15C01,M,Y15-74,2014Q1,13559.6,A,F,NR,3
QLF15C01,F,Y15-74,2014Q1,12668.0,A,F,NR,3
QLF15C01,T,Y_GE15,2014Q1,26248.0,A,F,NR,3
QLF15C01,M,Y_GE15,2014Q1,13572.7,A,F,NR,3
QLF15C01,F,Y_GE15,2014Q1,12675.3,A,F,NR,3
QLF15C01,T,Y20-24,2014Q1,1708.5,A,F,NR,3
QLF15C01,M,Y20-24,2014Q1,911.4,A,F,NR,3
QLF15C01,F,Y20-24,2014Q1,797.1,A,F,NR,3
QLF15C01,T,Y20-64,2014Q1,25652.5,A,F,NR,3
QLF15C01,M,Y20-64,2014Q1,13202.4,A,F,NR,3
QLF15C01,F,Y20-64,2014Q1,12450.1,A,F,NR,3
QLF15C01,T,Y25-29,2014Q1,2822.2,A,F,NR,3
QLF15C01,M,Y25-29,2014Q1,1455.1,A,F,NR,3
QLF15C01,F,Y25-29,2014Q1,1367.1,A,F,NR,3
QLF15C01,T,Y25-49,2014Q1,16673.9,A,F,NR,3
QLF15C01,M,Y25-49,2014Q1,8587.7,A,F,NR,3
QLF15C01,F,Y25-49,2014Q1,8086.2,A,F,NR,3
QLF15C01,T,Y25-54,2014Q1,20168.3,A,F,NR,3
QLF15C01,M,Y25-54,2014Q1,10379.3,A,F,NR,3
QLF15C01,F,Y25-54,2014Q1,9789.0,A,F,NR,3
QLF15C01,T,Y25-59,2014Q1,22948.5,A,F,NR,3
QLF15C01,M,Y25-59,2014Q1,11803.3,A,F,NR,3
QLF15C01,F,Y25-59,2014Q1,11145.1,A,F,NR,3
QLF15C01,T,Y25-64,2014Q1,23944.0,A,F,NR,3
QLF15C01,M,Y25-64,2014Q1,12291.0,A,F,NR,3
QLF15C01,F,Y25-64,2014Q1,11653.0,A,F,NR,3
QLF15C01,T,Y25-74,2014Q1,24176.2,A,F,NR,3
QLF15C01,M,Y25-74,2014Q1,12429.8,A,F,NR,3
QLF15C01,F,Y25-74,2014Q1,11746.3,A,F,NR,3
QLF15C01,T,Y_GE25,2014Q1,24196.5,A,F,NR,3
QLF15C01,M,Y_GE25,2014Q1,12442.9,A,F,NR,3
QLF15C01,F,Y_GE25,2014Q1,11753.6,A,F,NR,3
QLF15C01,T,Y30-34,2014Q1,3156.3,A,F,NR,3
QLF15C01,M,Y30-34,2014Q1,1642.2,A,F,NR,3
QLF15C01,F,Y30-34,2014Q1,1514.1,A,F,NR,3
QLF15C01,T,Y35-39,2014Q1,3271.4,A,F,NR,3
QLF15C01,M,Y35-39,2014Q1,1703.5,A,F,NR,3
QLF15C01,F,Y35-39,2014Q1,1567.9,A,F,NR,3
QLF15C01,T,Y40-44,2014Q1,3736.9,A,F,NR,3
QLF15C01,M,Y40-44,2014Q1,1923.1,A,F,NR,3
QLF15C01,F,Y40-44,2014Q1,1813.8,A,F,NR,3
QLF15C01,T,Y40-59,2014Q1,13698.5,A,F,NR,3
QLF15C01,M,Y40-59,2014Q1,7002.5,A,F,NR,3
QLF15C01,F,Y40-59,2014Q1,6696.0,A,F,NR,3
QLF15C01,T,Y40-64,2014Q1,14694.0,A,F,NR,3
QLF15C01,M,Y40-64,2014Q1,7490.2,A,F,NR,3
QLF15C01,F,Y40-64,2014Q1,7203.8,A,F,NR,3
QLF15C01,T,Y45-49,2014Q1,3687.0,A,F,NR,3
QLF15C01,M,Y45-49,2014Q1,1863.7,A,F,NR,3
QLF15C01,F,Y45-49,2014Q1,1823.3,A,F,NR,3
QLF15C01,T,Y50-54,2014Q1,3494.4,A,F,NR,3
QLF15C01,M,Y50-54,2014Q1,1791.6,A,F,NR,3
QLF15C01,F,Y50-54,2014Q1,1702.7,A,F,NR,3
QLF15C01,T,Y50-59,2014Q1,6274.6,A,F,NR,3
QLF15C01,M,Y50-59,2014Q1,3215.7,A,F,NR,3
QLF15C01,F,Y50-59,2014Q1,3058.9,A,F,NR,3
QLF15C01,T,Y50-64,2014Q1,7270.1,A,F,NR,3
QLF15C01,M,Y50-64,2014Q1,3703.3,A,F,NR,3
QLF15C01,F,Y50-64,2014Q1,3566.8,A,F,NR,3
QLF15C01,T,Y50-74,2014Q1,7502.3,A,F,NR,3
QLF15C01,M,Y50-74,2014Q1,3842.2,A,F,NR,3
QLF15C01,F,Y50-74,2014Q1,3660.1,A,F,NR,3
QLF15C01,T,Y_GE50,2014Q1,7522.6,A,F,NR,3
QLF15C01,M,Y_GE50,2014Q1,3855.2,A,F,NR,3
QLF15C01,F,Y_GE50,2014Q1,3667.4,A,F,NR,3
QLF15C01,T,Y55-59,2014Q1,2780.2,A,F,NR,3
QLF15C01,M,Y55-59,2014Q1,1424.0,A,F,NR,3
QLF15C01,F,Y55-59,2014Q1,1356.2,A,F,NR,3
QLF15C01,T,Y55-64,2014Q1,3775.7,A,F,NR,3
QLF15C01,M,Y55-64,2014Q1,1911.7,A,F,NR,3
QLF15C01,F,Y55-64,2014Q1,1864.0,A,F,NR,3
QLF15C01,T,Y60-64,2014Q1,995.5,A,F,NR,3
QLF15C01,M,Y60-64,2014Q1,487.7,A,F,NR,3
QLF15C01,F,Y60-64,2014Q1,507.9,A,F,NR,3
QLF15C01,T,Y65-69,2014Q1,188.4,A,F,NR,3
QLF15C01,M,Y65-69,2014Q1,113.2,A,F,NR,3
QLF15C01,F,Y65-69,2014Q1,75.2,A,F,NR,3
QLF15C01,T,Y65-74,2014Q1,232.2,A,F,NR,3
QLF15C01,M,Y65-74,2014Q1,138.8,A,F,NR,3
QLF15C01,F,Y65-74,2014Q1,93.3,A,F,NR,3
QLF15C01,T,Y_GE65,2014Q1,252.5,A,F,NR,3
QLF15C01,M,Y_GE65,2014Q1,151.9,A,F,NR,3
QLF15C01,F,Y_GE65,2014Q1,100.6,A,F,NR,3
QLF15C01,T,Y70-74,2014Q1,43.7,A,F,NR,3
QLF15C01,M,Y70-74,2014Q1,25.6,U,F,NR,3
QLF15C01,T,Y_GE75,2014Q1,20.3,U,F,NR,3
QLF15C01,T,Y15-19,2014Q2,337.0,A,F,NR,3
QLF15C01,M,Y15-19,2014Q2,213.3,A,F,NR,3
QLF15C01,F,Y15-19,2014Q2,123.7,A,F,NR,3
QLF15C01,T,Y15-24,2014Q2,2090.9,A,F,NR,3
QLF15C01,M,Y15-24,2014Q2,1126.4,A,F,NR,3
QLF15C01,F,Y15-24,2014Q2,964.5,A,F,NR,3
QLF15C01,T,Y15-39,2014Q2,11410.9,A,F,NR,3
QLF15C01,M,Y15-39,2014Q2,6018.5,A,F,NR,3
QLF15C01,F,Y15-39,2014Q2,5392.5,A,F,NR,3
QLF15C01,T,Y15-59,2014Q2,25186.9,A,F,NR,3
QLF15C01,M,Y15-59,2014Q2,13065.9,A,F,NR,3
QLF15C01,F,Y15-59,2014Q2,12120.9,A,F,NR,3
QLF15C01,T,Y15-64,2014Q2,26206.6,A,F,NR,3
QLF15C01,M,Y15-64,2014Q2,13546.1,A,F,NR,3
QLF15C01,F,Y15-64,2014Q2,12660.5,A,F,NR,3
QLF15C01,T,Y15-74,2014Q2,26450.3,A,F,NR,3
QLF15C01,M,Y15-74,2014Q2,13686.0,A,F,NR,3
QLF15C01,F,Y15-74,2014Q2,12764.4,A,F,NR,3
QLF15C01,T,Y_GE15,2014Q2,26467.5,A,F,NR,3
QLF15C01,M,Y_GE15,2014Q2,13695.7,A,F,NR,3
QLF15C01,F,Y_GE15,2014Q2,12771.8,A,F,NR,3
QLF15C01,T,Y20-24,2014Q2,1753.9,A,F,NR,3
QLF15C01,M,Y20-24,2014Q2,913.1,A,F,NR,3
QLF15C01,F,Y20-24,2014Q2,840.9,A,F,NR,3
QLF15C01,T,Y20-64,2014Q2,25869.6,A,F,NR,3
QLF15C01,M,Y20-64,2014Q2,13332.7,A,F,NR,3
QLF15C01,F,Y20-64,2014Q2,12536.9,A,F,NR,3
QLF15C01,T,Y25-29,2014Q2,2872.5,A,F,NR,3
QLF15C01,M,Y25-29,2014Q2,1490.5,A,F,NR,3
QLF15C01,F,Y25-29,2014Q2,1382.0,A,F,NR,3
QLF15C01,T,Y25-49,2014Q2,16735.3,A,F,NR,3
QLF15C01,M,Y25-49,2014Q2,8701.0,A,F,NR,3
QLF15C01,F,Y25-49,2014Q2,8034.3,A,F,NR,3
QLF15C01,T,Y25-54,2014Q2,20261.1,A,F,NR,3
QLF15C01,M,Y25-54,2014Q2,10511.3,A,F,NR,3
QLF15C01,F,Y25-54,2014Q2,9749.8,A,F,NR,3
QLF15C01,T,Y25-59,2014Q2,23096.0,A,F,NR,3
QLF15C01,M,Y25-59,2014Q2,11939.5,A,F,NR,3
QLF15C01,F,Y25-59,2014Q2,11156.4,A,F,NR,3
QLF15C01,T,Y25-64,2014Q2,24115.7,A,F,NR,3
QLF15C01,M,Y25-64,2014Q2,12419.7,A,F,NR,3
QLF15C01,F,Y25-64,2014Q2,11696.0,A,F,NR,3
QLF15C01,T,Y25-74,2014Q2,24359.4,A,F,NR,3
QLF15C01,M,Y25-74,2014Q2,12559.6,A,F,NR,3
QLF15C01,F,Y25-74,2014Q2,11799.8,A,F,NR,3
QLF15C01,T,Y_GE25,2014Q2,24376.6,A,F,NR,3
QLF15C01,M,Y_GE25,2014Q2,12569.3,A,F,NR,3
QLF15C01,F,Y_GE25,2014Q2,11807.3,A,F,NR,3
QLF15C01,T,Y30-34,2014Q2,3196.1,A,F,NR,3
QLF15C01,M,Y30-34,2014Q2,1688.6,A,F,NR,3
QLF15C01,F,Y30-34,2014Q2,1507.5,A,F,NR,3
QLF15C01,T,Y35-39,2014Q2,3251.4,A,F,NR,3
QLF15C01,M,Y35-39,2014Q2,1712.9,A,F,NR,3
QLF15C01,F,Y35-39,2014Q2,1538.5,A,F,NR,3
QLF15C01,T,Y40-44,2014Q2,3786.2,A,F,NR,3
QLF15C01,M,Y40-44,2014Q2,1962.5,A,F,NR,3
QLF15C01,F,Y40-44,2014Q2,1823.7,A,F,NR,3
QLF15C01,T,Y40-59,2014Q2,13775.9,A,F,NR,3
QLF15C01,M,Y40-59,2014Q2,7047.5,A,F,NR,3
QLF15C01,F,Y40-59,2014Q2,6728.4,A,F,NR,3
QLF15C01,T,Y40-64,2014Q2,14795.7,A,F,NR,3
QLF15C01,M,Y40-64,2014Q2,7527.6,A,F,NR,3
QLF15C01,F,Y40-64,2014Q2,7268.0,A,F,NR,3
QLF15C01,T,Y45-49,2014Q2,3629.1,A,F,NR,3
QLF15C01,M,Y45-49,2014Q2,1846.5,A,F,NR,3
QLF15C01,F,Y45-49,2014Q2,1782.6,A,F,NR,3
QLF15C01,T,Y50-54,2014Q2,3525.8,A,F,NR,3
QLF15C01,M,Y50-54,2014Q2,1810.2,A,F,NR,3
QLF15C01,F,Y50-54,2014Q2,1715.5,A,F,NR,3
QLF15C01,T,Y50-59,2014Q2,6360.7,A,F,NR,3
QLF15C01,M,Y50-59,2014Q2,3238.5,A,F,NR,3
QLF15C01,F,Y50-59,2014Q2,3122.1,A,F,NR,3
QLF15C01,T,Y50-64,2014Q2,7380.4,A,F,NR,3
QLF15C01,M,Y50-64,2014Q2,3718.7,A,F,NR,3
QLF15C01,F,Y50-64,2014Q2,3661.7,A,F,NR,3
QLF15C01,T,Y50-74,2014Q2,7624.1,A,F,NR,3
QLF15C01,M,Y50-74,2014Q2,3858.5,A,F,NR,3
QLF15C01,F,Y50-74,2014Q2,3765.6,A,F,NR,3
QLF15C01,T,Y_GE50,2014Q2,7641.3,A,F,NR,3
QLF15C01,M,Y_GE50,2014Q2,3868.3,A,F,NR,3
QLF15C01,F,Y_GE50,2014Q2,3773.0,A,F,NR,3
QLF15C01,T,Y55-59,2014Q2,2834.9,A,F,NR,3
QLF15C01,M,Y55-59,2014Q2,1428.3,A,F,NR,3
QLF15C01,F,Y55-59,2014Q2,1406.6,A,F,NR,3
QLF15C01,T,Y55-64,2014Q2,3854.6,A,F,NR,3
QLF15C01,M,Y55-64,2014Q2,1908.4,A,F,NR,3
QLF15C01,F,Y55-64,2014Q2,1946.2,A,F,NR,3
QLF15C01,T,Y60-64,2014Q2,1019.7,A,F,NR,3
QLF15C01,M,Y60-64,2014Q2,480.1,A,F,NR,3
QLF15C01,F,Y60-64,2014Q2,539.6,A,F,NR,3
QLF15C01,T,Y65-69,2014Q2,203.0,A,F,NR,3
QLF15C01,M,Y65-69,2014Q2,117.6,A,F,NR,3
QLF15C01,F,Y65-69,2014Q2,85.4,A,F,NR,3
QLF15C01,T,Y65-74,2014Q2,243.7,A,F,NR,3
QLF15C01,M,Y65-74,2014Q2,139.9,A,F,NR,3
QLF15C01,F,Y65-74,2014Q2,103.8,A,F,NR,3
QLF15C01,T,Y_GE65,2014Q2,260.9,A,F,NR,3
QLF15C01,M,Y_GE65,2014Q2,149.6,A,F,NR,3
QLF15C01,F,Y_GE65,2014Q2,111.3,A,F,NR,3
QLF15C01,T,Y70-74,2014Q2,40.7,A,F,NR,3
QLF15C01,M,Y70-74,2014Q2,22.3,U,F,NR,3
QLF15C01,T,Y15-19,2014Q3,396.9,A,F,NR,3
QLF15C01,M,Y15-19,2014Q3,239.3,A,F,NR,3
QLF15C01,F,Y15-19,2014Q3,157.5,A,F,NR,3
QLF15C01,T,Y15-24,2014Q3,2164.8,A,F,NR,3
QLF15C01,M,Y15-24,2014Q3,1179.3,A,F,NR,3
QLF15C01,F,Y15-24,2014Q3,985.5,A,F,NR,3
QLF15C01,T,Y15-39,2014Q3,11449.6,A,F,NR,3
QLF15C01,M,Y15-39,2014Q3,6051.0,A,F,NR,3
QLF15C01,F,Y15-39,2014Q3,5398.6,A,F,NR,3
QLF15C01,T,Y15-59,2014Q3,25206.5,A,F,NR,3
QLF15C01,M,Y15-59,2014Q3,13095.1,A,F,NR,3
QLF15C01,F,Y15-59,2014Q3,12111.4,A,F,NR,3
QLF15C01,T,Y15-64,2014Q3,26214.7,A,F,NR,3
QLF15C01,M,Y15-64,2014Q3,13586.7,A,F,NR,3
QLF15C01,F,Y15-64,2014Q3,12628.0,A,F,NR,3
QLF15C01,T,Y15-74,2014Q3,26459.6,A,F,NR,3
QLF15C01,M,Y15-74,2014Q3,13732.8,A,F,NR,3
QLF15C01,F,Y15-74,2014Q3,12726.8,A,F,NR,3
QLF15C01,T,Y_GE15,2014Q3,26481.6,A,F,NR,3
QLF15C01,M,Y_GE15,2014Q3,13745.1,A,F,NR,3
QLF15C01,F,Y_GE15,2014Q3,12736.5,A,F,NR,3
QLF15C01,T,Y20-24,2014Q3,1768.0,A,F,NR,3
QLF15C01,M,Y20-24,2014Q3,940.0,A,F,NR,3
QLF15C01,F,Y20-24,2014Q3,828.0,A,F,NR,3
QLF15C01,T,Y20-64,2014Q3,25817.8,A,F,NR,3
QLF15C01,M,Y20-64,2014Q3,13347.4,A,F,NR,3
QLF15C01,F,Y20-64,2014Q3,12470.5,A,F,NR,3
QLF15C01,T,Y25-29,2014Q3,2826.0,A,F,NR,3
QLF15C01,M,Y25-29,2014Q3,1473.4,A,F,NR,3
QLF15C01,F,Y25-29,2014Q3,1352.5,A,F,NR,3
QLF15C01,T,Y25-49,2014Q3,16637.3,A,F,NR,3
QLF15C01,M,Y25-49,2014Q3,8645.4,A,F,NR,3
QLF15C01,F,Y25-49,2014Q3,7991.9,A,F,NR,3
QLF15C01,T,Y25-54,2014Q3,20184.6,A,F,NR,3
QLF15C01,M,Y25-54,2014Q3,10483.6,A,F,NR,3
QLF15C01,F,Y25-54,2014Q3,9701.0,A,F,NR,3
QLF15C01,T,Y25-59,2014Q3,23041.7,A,F,NR,3
QLF15C01,M,Y25-59,2014Q3,11915.8,A,F,NR,3
QLF15C01,F,Y25-59,2014Q3,11125.9,A,F,NR,3
QLF15C01,T,Y25-64,2014Q3,24049.9,A,F,NR,3
QLF15C01,M,Y25-64,2014Q3,12407.4,A,F,NR,3
QLF15C01,F,Y25-64,2014Q3,11642.5,A,F,NR,3
QLF15C01,T,Y25-74,2014Q3,24294.8,A,F,NR,3
QLF15C01,M,Y25-74,2014Q3,12553.5,A,F,NR,3
QLF15C01,F,Y25-74,2014Q3,11741.3,A,F,NR,3
QLF15C01,T,Y_GE25,2014Q3,24316.8,A,F,NR,3
QLF15C01,M,Y_GE25,2014Q3,12565.8,A,F,NR,3
QLF15C01,F,Y_GE25,2014Q3,11751.0,A,F,NR,3
QLF15C01,T,Y30-34,2014Q3,3213.6,A,F,NR,3
QLF15C01,M,Y30-34,2014Q3,1703.6,A,F,NR,3
QLF15C01,F,Y30-34,2014Q3,1510.0,A,F,NR,3
QLF15C01,T,Y35-39,2014Q3,3245.1,A,F,NR,3
QLF15C01,M,Y35-39,2014Q3,1694.6,A,F,NR,3
QLF15C01,F,Y35-39,2014Q3,1550.5,A,F,NR,3
QLF15C01,T,Y40-44,2014Q3,3715.4,A,F,NR,3
QLF15C01,M,Y40-44,2014Q3,1927.6,A,F,NR,3
QLF15C01,F,Y40-44,2014Q3,1787.8,A,F,NR,3
QLF15C01,T,Y40-59,2014Q3,13756.9,A,F,NR,3
QLF15C01,M,Y40-59,2014Q3,7044.1,A,F,NR,3
QLF15C01,F,Y40-59,2014Q3,6712.8,A,F,NR,3
QLF15C01,T,Y40-64,2014Q3,14765.1,A,F,NR,3
QLF15C01,M,Y40-64,2014Q3,7535.7,A,F,NR,3
QLF15C01,F,Y40-64,2014Q3,7229.4,A,F,NR,3
QLF15C01,T,Y45-49,2014Q3,3637.1,A,F,NR,3
QLF15C01,M,Y45-49,2014Q3,1846.0,A,F,NR,3
QLF15C01,F,Y45-49,2014Q3,1791.0,A,F,NR,3
QLF15C01,T,Y50-54,2014Q3,3547.3,A,F,NR,3
QLF15C01,M,Y50-54,2014Q3,1838.2,A,F,NR,3
QLF15C01,F,Y50-54,2014Q3,1709.1,A,F,NR,3
QLF15C01,T,Y50-59,2014Q3,6404.4,A,F,NR,3
QLF15C01,M,Y50-59,2014Q3,3270.4,A,F,NR,3
QLF15C01,F,Y50-59,2014Q3,3134.0,A,F,NR,3
QLF15C01,T,Y50-64,2014Q3,7412.6,A,F,NR,3
QLF15C01,M,Y50-64,2014Q3,3762.0,A,F,NR,3
QLF15C01,F,Y50-64,2014Q3,3650.6,A,F,NR,3
QLF15C01,T,Y50-74,2014Q3,7657.5,A,F,NR,3
QLF15C01,M,Y50-74,2014Q3,3908.1,A,F,NR,3
QLF15C01,F,Y50-74,2014Q3,3749.4,A,F,NR,3
QLF15C01,T,Y_GE50,2014Q3,7679.5,A,F,NR,3
QLF15C01,M,Y_GE50,2014Q3,3920.4,A,F,NR,3
QLF15C01,F,Y_GE50,2014Q3,3759.1,A,F,NR,3
QLF15C01,T,Y55-59,2014Q3,2857.1,A,F,NR,3
QLF15C01,M,Y55-59,2014Q3,1432.2,A,F,NR,3
QLF15C01,F,Y55-59,2014Q3,1424.9,A,F,NR,3
QLF15C01,T,Y55-64,2014Q3,3865.3,A,F,NR,3
QLF15C01,M,Y55-64,2014Q3,1923.8,A,F,NR,3
QLF15C01,F,Y55-64,2014Q3,1941.5,A,F,NR,3
QLF15C01,T,Y60-64,2014Q3,1008.2,A,F,NR,3
QLF15C01,M,Y60-64,2014Q3,491.6,A,F,NR,3
QLF15C01,F,Y60-64,2014Q3,516.6,A,F,NR,3
QLF15C01,T,Y65-69,2014Q3,198.8,A,F,NR,3
QLF15C01,M,Y65-69,2014Q3,119.2,A,F,NR,3
QLF15C01,F,Y65-69,2014Q3,79.6,A,F,NR,3
QLF15C01,T,Y65-74,2014Q3,244.9,A,F,NR,3
QLF15C01,M,Y65-74,2014Q3,146.1,A,F,NR,3
QLF15C01,F,Y65-74,2014Q3,98.8,A,F,NR,3
QLF15C01,T,Y_GE65,2014Q3,266.9,A,F,NR,3
QLF15C01,M,Y_GE65,2014Q3,158.4,A,F,NR,3
QLF15C01,F,Y_GE65,2014Q3,108.5,A,F,NR,3
QLF15C01,T,Y70-74,2014Q3,46.1,A,F,NR,3
QLF15C01,M,Y70-74,2014Q3,26.9,U,F,NR,3
QLF15C01,T,Y_GE75,2014Q3,22.0,U,F,NR,3
QLF15C01,T,Y15-19,2014Q4,347.8,A,F,NR,3
QLF15C01,M,Y15-19,2014Q4,208.2,A,F,NR,3
QLF15C01,F,Y15-19,2014Q4,139.6,A,F,NR,3
QLF15C01,T,Y15-24,2014Q4,1989.9,A,F,NR,3
QLF15C01,M,Y15-24,2014Q4,1066.0,A,F,NR,3
QLF15C01,F,Y15-24,2014Q4,923.9,A,F,NR,3
QLF15C01,T,Y15-39,2014Q4,11247.5,A,F,NR,3
QLF15C01,M,Y15-39,2014Q4,5903.7,A,F,NR,3
QLF15C01,F,Y15-39,2014Q4,5343.8,A,F,NR,3
QLF15C01,T,Y15-59,2014Q4,24959.8,A,F,NR,3
QLF15C01,M,Y15-59,2014Q4,12936.7,A,F,NR,3
QLF15C01,F,Y15-59,2014Q4,12023.1,A,F,NR,3
QLF15C01,T,Y15-64,2014Q4,26017.7,A,F,NR,3
QLF15C01,M,Y15-64,2014Q4,13451.9,A,F,NR,3
QLF15C01,F,Y15-64,2014Q4,12565.8,A,F,NR,3
QLF15C01,T,Y15-74,2014Q4,26286.4,A,F,NR,3
QLF15C01,M,Y15-74,2014Q4,13616.5,A,F,NR,3
QLF15C01,F,Y15-74,2014Q4,12669.9,A,F,NR,3
QLF15C01,T,Y_GE15,2014Q4,26308.8,A,F,NR,3
QLF15C01,M,Y_GE15,2014Q4,13630.7,A,F,NR,3
QLF15C01,F,Y_GE15,2014Q4,12678.1,A,F,NR,3
QLF15C01,T,Y20-24,2014Q4,1642.1,A,F,NR,3
QLF15C01,M,Y20-24,2014Q4,857.7,A,F,NR,3
QLF15C01,F,Y20-24,2014Q4,784.4,A,F,NR,3
QLF15C01,T,Y20-64,2014Q4,25669.9,A,F,NR,3
QLF15C01,M,Y20-64,2014Q4,13243.7,A,F,NR,3
QLF15C01,F,Y20-64,2014Q4,12426.2,A,F,NR,3
QLF15C01,T,Y25-29,2014Q4,2815.9,A,F,NR,3
QLF15C01,M,Y25-29,2014Q4,1458.4,A,F,NR,3
QLF15C01,F,Y25-29,2014Q4,1357.6,A,F,NR,3
QLF15C01,T,Y25-49,2014Q4,16590.9,A,F,NR,3
QLF15C01,M,Y25-49,2014Q4,8610.9,A,F,NR,3
QLF15C01,F,Y25-49,2014Q4,7980.0,A,F,NR,3
QLF15C01,T,Y25-54,2014Q4,20112.0,A,F,NR,3
QLF15C01,M,Y25-54,2014Q4,10426.9,A,F,NR,3
QLF15C01,F,Y25-54,2014Q4,9685.1,A,F,NR,3
QLF15C01,T,Y25-59,2014Q4,22969.9,A,F,NR,3
QLF15C01,M,Y25-59,2014Q4,11870.8,A,F,NR,3
QLF15C01,F,Y25-59,2014Q4,11099.1,A,F,NR,3
QLF15C01,T,Y25-64,2014Q4,24027.8,A,F,NR,3
QLF15C01,M,Y25-64,2014Q4,12386.0,A,F,NR,3
QLF15C01,F,Y25-64,2014Q4,11641.8,A,F,NR,3
QLF15C01,T,Y25-74,2014Q4,24296.5,A,F,NR,3
QLF15C01,M,Y25-74,2014Q4,12550.5,A,F,NR,3
QLF15C01,F,Y25-74,2014Q4,11746.0,A,F,NR,3
QLF15C01,T,Y_GE25,2014Q4,24318.9,A,F,NR,3
QLF15C01,M,Y_GE25,2014Q4,12564.7,A,F,NR,3
QLF15C01,F,Y_GE25,2014Q4,11754.2,A,F,NR,3
QLF15C01,T,Y30-34,2014Q4,3171.4,A,F,NR,3
QLF15C01,M,Y30-34,2014Q4,1669.3,A,F,NR,3
QLF15C01,F,Y30-34,2014Q4,1502.1,A,F,NR,3
QLF15C01,T,Y35-39,2014Q4,3270.3,A,F,NR,3
QLF15C01,M,Y35-39,2014Q4,1710.1,A,F,NR,3
QLF15C01,F,Y35-39,2014Q4,1560.1,A,F,NR,3
QLF15C01,T,Y40-44,2014Q4,3726.9,A,F,NR,3
QLF15C01,M,Y40-44,2014Q4,1941.1,A,F,NR,3
QLF15C01,F,Y40-44,2014Q4,1785.7,A,F,NR,3
QLF15C01,T,Y40-59,2014Q4,13712.3,A,F,NR,3
QLF15C01,M,Y40-59,2014Q4,7033.0,A,F,NR,3
QLF15C01,F,Y40-59,2014Q4,6679.3,A,F,NR,3
QLF15C01,T,Y40-64,2014Q4,14770.2,A,F,NR,3
QLF15C01,M,Y40-64,2014Q4,7548.2,A,F,NR,3
QLF15C01,F,Y40-64,2014Q4,7222.0,A,F,NR,3
QLF15C01,T,Y45-49,2014Q4,3606.4,A,F,NR,3
QLF15C01,M,Y45-49,2014Q4,1831.9,A,F,NR,3
QLF15C01,F,Y45-49,2014Q4,1774.5,A,F,NR,3
QLF15C01,T,Y50-54,2014Q4,3521.1,A,F,NR,3
QLF15C01,M,Y50-54,2014Q4,1816.0,A,F,NR,3
QLF15C01,F,Y50-54,2014Q4,1705.1,A,F,NR,3
QLF15C01,T,Y50-59,2014Q4,6379.0,A,F,NR,3
QLF15C01,M,Y50-59,2014Q4,3259.9,A,F,NR,3
QLF15C01,F,Y50-59,2014Q4,3119.1,A,F,NR,3
QLF15C01,T,Y50-64,2014Q4,7436.9,A,F,NR,3
QLF15C01,M,Y50-64,2014Q4,3775.1,A,F,NR,3
QLF15C01,F,Y50-64,2014Q4,3661.8,A,F,NR,3
QLF15C01,T,Y50-74,2014Q4,7705.6,A,F,NR,3
QLF15C01,M,Y50-74,2014Q4,3939.7,A,F,NR,3
QLF15C01,F,Y50-74,2014Q4,3765.9,A,F,NR,3
QLF15C01,T,Y_GE50,2014Q4,7728.0,A,F,NR,3
QLF15C01,M,Y_GE50,2014Q4,3953.8,A,F,NR,3
QLF15C01,F,Y_GE50,2014Q4,3774.1,A,F,NR,3
